variant,intensityMode,taskMode,scenarioSeed,optimizerSeed,fixedErr,dfMHz,scanTimeSec,nFreq,heightResolutionKm,integrationGainDb,observabilityScore,optimizationFeasible,constraintViolation
full_system,weak,balanced,3102,20260519,0,0.161554388070194,0.885609222402066,12,1.31303132985516,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3102,20260520,0,0.388772904060424,0.200272566579697,5,2.25125300292195,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3102,20260520,0,0.02,1.11937629751236,26,2.02405056402121,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3102,20260520,0,0.1,1.8,18,1.199169832,21.1394335230684,0.724245251647741,1,0
full_system,weak,weakEs,3102,20260520,0,0.178868775861513,4.25064029039313,11,1.64298768346309,28.0127801399814,0.92948429571296,1,0.180733413998092
full_system,weak,full_trace,3102,20260520,0,0.0514211643359222,4.07979012330723,35,1.22655611537025,22.6007138798507,0.721479562846482,1,0
full_system,weak,balanced,3102,20260520,0,0.145872465069609,0.971908948323533,13,1.20238312296829,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3102,20260521,0,0.375911220659342,0.201270562373542,5,2.70552814606901,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3102,20260521,0,0.0258359853549767,1.42690315636641,20,1.67976987898355,21.1394335230684,0.867102394504884,1,0
full_system,weak,hEs,3102,20260521,0,0.157224049981873,1.98741661604164,12,1.199169832,24.1497334797082,0.939266677122013,1,0
full_system,weak,weakEs,3102,20260521,0,0.152320445533883,3.38988701857873,12,1.199169832,26.5514997831991,0.825107127371362,1,0
full_system,weak,full_trace,3102,20260521,0,0.0531136567230105,3.23843530750912,34,1.199169832,21.9312459835446,0.673660427396044,1,0
full_system,weak,balanced,3102,20260521,0,0.141926435938794,0.893432624114075,13,1.56996353409036,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3102,20260522,0,0.369978738997249,0.200228547273211,5,3.68777100364682,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3102,20260522,0,0.02,1.19805708403023,26,1.80315452832029,18.9209460269048,0.708639001921772,1,0
